gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3698887907	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:20-2073	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus ternarius		SPECIES	Bombus ternarius Say, 1837	Bombus ternarius		US	Nulhegan Confluence Hut	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.776992	-71.657832	100.0						2020-07-13T08:15:00	13	7	2020	1340516	1340516	PRESERVED_SPECIMEN	VCE		20-2073		Spencer Hardy	2020-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:01.551Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698887941	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:20-2069	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terricola		SPECIES	Bombus terricola Kirby, 1837	Bombus terricola		US	Nulhegan Confluence Hut	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.776992	-71.657832	100.0						2020-07-13T08:15:00	13	7	2020	1340493	1340493	PRESERVED_SPECIMEN	VCE		20-2069		Spencer Hardy	2020-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:01.548Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698887981	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-4567	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Hubbard Meadow	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.668634	-73.162857	250.0						2019-08-19T12:10:00	19	8	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-4567		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Neil Buckley			2023-03-07T15:13:01.566Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698887983	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-4568	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Hubbard Meadow	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.668634	-73.162857	250.0						2019-08-19T12:10:00	19	8	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-4568		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Neil Buckley			2023-03-07T15:13:01.564Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698887987	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-4569	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Hubbard Meadow	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.668634	-73.162857	250.0						2019-08-19T12:10:00	19	8	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-4569		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Neil Buckley			2023-03-07T15:13:01.566Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698887997	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-4570	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Hubbard Meadow	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.668634	-73.162857	250.0						2019-08-19T12:10:00	19	8	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-4570		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Neil Buckley			2023-03-07T15:13:01.568Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888010	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-4577	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus griseocollis		SPECIES	Bombus griseocollis (De Geer, 1773)	Bombus griseocollis		US	Arrowhead Powerline	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.684053	-73.15627	250.0						2019-08-19T13:35:00	19	8	2019	1340409	1340409	PRESERVED_SPECIMEN	VCE		19-4577		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Neil Buckley			2023-03-07T15:13:01.571Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888004	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-4576	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus griseocollis		SPECIES	Bombus griseocollis (De Geer, 1773)	Bombus griseocollis		US	Arrowhead Powerline	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.684053	-73.15627	250.0						2019-08-19T13:35:00	19	8	2019	1340409	1340409	PRESERVED_SPECIMEN	VCE		19-4576		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Neil Buckley			2023-03-07T15:13:01.572Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888005	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-4579	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Arrowhead Powerline	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.684053	-73.15627	250.0						2019-08-19T13:35:00	19	8	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-4579		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Neil Buckley			2023-03-07T15:13:01.568Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888000	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-4578	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus griseocollis		SPECIES	Bombus griseocollis (De Geer, 1773)	Bombus griseocollis		US	Arrowhead Powerline	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.684053	-73.15627	250.0						2019-08-19T13:35:00	19	8	2019	1340409	1340409	PRESERVED_SPECIMEN	VCE		19-4578		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Neil Buckley			2023-03-07T15:13:01.568Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888002	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-4573	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Arrowhead Grassland	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.687878	-73.157956	250.0						2019-08-19T14:50:00	19	8	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-4573		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Neil Buckley			2023-03-07T15:13:01.568Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698887995	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-4572	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Hubbard Meadow	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.668634	-73.162857	250.0						2019-08-19T12:10:00	19	8	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-4572		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Neil Buckley			2023-03-07T15:13:01.568Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698887994	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-4575	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus griseocollis		SPECIES	Bombus griseocollis (De Geer, 1773)	Bombus griseocollis		US	Arrowhead Powerline	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.684053	-73.15627	250.0						2019-08-19T13:35:00	19	8	2019	1340409	1340409	PRESERVED_SPECIMEN	VCE		19-4575		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Neil Buckley			2023-03-07T15:13:01.567Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698887999	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-4574	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Arrowhead Powerline	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.684053	-73.15627	250.0						2019-08-19T13:35:00	19	8	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-4574		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Neil Buckley			2023-03-07T15:13:01.568Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888141	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-5832	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus terricola		SPECIES	Bombus terricola Kirby, 1837	Bombus terricola		US	Bolton town office	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.373311	-72.884383	250.0						2019-07-25T12:10:00	26	7	2019	1340493	1340493	PRESERVED_SPECIMEN	VCE		19-5832		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:01.652Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888216	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-5814	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus griseocollis		SPECIES	Bombus griseocollis (De Geer, 1773)	Bombus griseocollis		US	Louis Laflam Memorial Park	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.254512	-73.275556	250.0						2019-07-26T09:37:00	26	7	2019	1340409	1340409	PRESERVED_SPECIMEN	VCE		19-5814		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Nathaniel Sharp			2023-03-07T15:13:01.684Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888476	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-2094	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus vagans		SPECIES	Bombus vagans Smith, 1854	Bombus vagans		US	Eafr	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.481075	-72.889939	250.0						2019-07-16T09:00:00	16	7	2019	1340472	1340472	PRESERVED_SPECIMEN	VCE		19-2094		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:01.796Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888479	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-2096	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus ternarius		SPECIES	Bombus ternarius Say, 1837	Bombus ternarius		US	Eafr	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.481075	-72.889939	250.0						2019-07-16T09:00:00	16	7	2019	1340516	1340516	PRESERVED_SPECIMEN	VCE		19-2096		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:01.795Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888485	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-2095	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	Eafr	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.481075	-72.889939	250.0						2019-07-16T09:00:00	16	7	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-2095		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:01.796Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888480	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-2098	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus ternarius		SPECIES	Bombus ternarius Say, 1837	Bombus ternarius		US	Eafr	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.481075	-72.889939	250.0						2019-07-16T09:00:00	16	7	2019	1340516	1340516	PRESERVED_SPECIMEN	VCE		19-2098		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:01.797Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888483	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-2097	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus ternarius		SPECIES	Bombus ternarius Say, 1837	Bombus ternarius		US	Eafr	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.481075	-72.889939	250.0						2019-07-16T09:00:00	16	7	2019	1340516	1340516	PRESERVED_SPECIMEN	VCE		19-2097		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:01.798Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888589	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-2050	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus ternarius		SPECIES	Bombus ternarius Say, 1837	Bombus ternarius		US	Eafr	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.481075	-72.889939	250.0						2019-07-16T09:00:00	16	7	2019	1340516	1340516	PRESERVED_SPECIMEN	VCE		19-2050		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:01.861Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888647	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-2022	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus vagans		SPECIES	Bombus vagans Smith, 1854	Bombus vagans		US	Eafr	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.481075	-72.889939	250.0						2019-07-16T09:00:00	16	7	2019	1340472	1340472	PRESERVED_SPECIMEN	VCE		19-2022		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:01.879Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888610	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-4688	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	George Clapp Park	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.511718	-73.054621	250.0						2019-08-02T14:25:00	2	8	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-4688		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Sabina Ernst			2023-03-07T15:13:01.878Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888633	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-2032	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus ternarius		SPECIES	Bombus ternarius Say, 1837	Bombus ternarius		US	Eafr	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.481075	-72.889939	250.0						2019-07-16T09:00:00	16	7	2019	1340516	1340516	PRESERVED_SPECIMEN	VCE		19-2032		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:01.881Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888651	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-2038	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus ternarius		SPECIES	Bombus ternarius Say, 1837	Bombus ternarius		US	Eafr	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.481075	-72.889939	250.0						2019-07-16T09:00:00	16	7	2019	1340516	1340516	PRESERVED_SPECIMEN	VCE		19-2038		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:01.884Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888649	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-2037	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus vagans		SPECIES	Bombus vagans Smith, 1854	Bombus vagans		US	Eafr	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.481075	-72.889939	250.0						2019-07-16T09:00:00	16	7	2019	1340472	1340472	PRESERVED_SPECIMEN	VCE		19-2037		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:01.884Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888654	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-2039	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Eafr	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.481075	-72.889939	250.0						2019-07-16T09:00:00	16	7	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-2039		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:01.914Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888660	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-4662	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Arrowhead Grassland	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.687878	-73.157956	250.0						2019-08-24T09:43:00	24	8	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-4662		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Neil Buckley			2023-03-07T15:13:01.888Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888675	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-4663	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	Arrowhead Grassland	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.687878	-73.157956	250.0						2019-08-24T09:43:00	24	8	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-4663		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Neil Buckley			2023-03-07T15:13:01.891Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888673	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-2003	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	Duxbury Rd. River access	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.371909	-72.895528	250.0						2019-07-15T16:53:00	15	7	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-2003		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:01.892Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888686	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-2008	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus ternarius		SPECIES	Bombus ternarius Say, 1837	Bombus ternarius		US	Eafr	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.481075	-72.889939	250.0						2019-07-16T09:00:00	16	7	2019	1340516	1340516	PRESERVED_SPECIMEN	VCE		19-2008		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:01.895Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888733	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-2016	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus rufocinctus		SPECIES	Bombus rufocinctus Cresson, 1863	Bombus rufocinctus		US	Eafr	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.481075	-72.889939	250.0						2019-07-16T09:00:00	16	7	2019	1340347	1340347	PRESERVED_SPECIMEN	VCE		19-2016		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:01.915Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888729	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-2015	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus rufocinctus		SPECIES	Bombus rufocinctus Cresson, 1863	Bombus rufocinctus		US	Eafr	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.481075	-72.889939	250.0						2019-07-16T09:00:00	16	7	2019	1340347	1340347	PRESERVED_SPECIMEN	VCE		19-2015		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:01.908Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888735	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-2018	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus vagans		SPECIES	Bombus vagans Smith, 1854	Bombus vagans		US	Eafr	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.481075	-72.889939	250.0						2019-07-16T09:00:00	16	7	2019	1340472	1340472	PRESERVED_SPECIMEN	VCE		19-2018		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:01.908Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888728	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-2017	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus vagans		SPECIES	Bombus vagans Smith, 1854	Bombus vagans		US	Eafr	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.481075	-72.889939	250.0						2019-07-16T09:00:00	16	7	2019	1340472	1340472	PRESERVED_SPECIMEN	VCE		19-2017		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:01.909Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888961	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1670	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus bimaculatus		SPECIES	Bombus bimaculatus Cresson, 1863	Bombus bimaculatus		US	USANG - powerline	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.477821	-73.143601	250.0						2019-07-03T13:05:00	3	7	2019	1340382	1340382	PRESERVED_SPECIMEN	VCE		19-1670		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.002Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
3698888965	6832470a-d8a2-4416-a302-7807295111c1	VCE:VAL:Bees:VTBEES:19-1674	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus impatiens		SPECIES	Bombus impatiens Cresson, 1863	Bombus impatiens		US	USANG - gate	Vermont	PRESENT	1	b6d09100-919d-4026-b35b-22be3dae7156	44.476324	-73.14677	250.0						2019-07-03T12:20:00	3	7	2019	1340350	1340350	PRESERVED_SPECIMEN	VCE		19-1674		Spencer Hardy	2019-01-01T00:00:00	CC_BY_4_0		Spencer P. Hardy			2023-03-07T15:13:02.004Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE
